g_value,n,current_zeta_value,runtime,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32
0.849,2,4,0.126544713973999,0.0195736088146981,0.0010077056457575,-0.0017629244727672,-0.0020681506357755,-0.0020993157013318,-0.0021720717264029,-0.0021819037805678,-0.0028907129531491,-0.0035361089407438,-0.0035936483850407,-0.0040840283351224,-0.0047904876879786,-0.0048363404349837,-0.0054296340380924,-0.0055655460785656,-0.007064789821113,-0.0769425910622726,-0.1675743197897859,-0.4427517733906093,-0.4766212825651408,-0.5316076309169715,-0.6522019467028082,-0.8600423740481644,-1.2670625487815792,-1.834800416147172,-2.7015155251056635,-4.578541592044232,-7.511851359449216,-11.279118043572565,-14.799635436801918,-18.80867523476809,-inf
0.85,2,4,0.1767842769622802,0.0170678107620234,0.0015815049091402,-0.0017599270855473,-0.0018723991485365,-0.0021202318166059,-0.0021206976150754,-0.0022870282423619,-0.0028445411947094,-0.0034482614541382,-0.0034717850630998,-0.0037937843187756,-0.0043214542285058,-0.0048314924632659,-0.0052507925560804,-0.0055334259926024,-0.0061628208171948,-0.0745190516253348,-0.1629004004503443,-0.4312928195998841,-0.4683827367205448,-0.5292650785211235,-0.7909463063689173,-1.124304504103278,-1.363451923986124,-1.818095312707961,-2.768407962918701,-4.38180463505325,-7.324158255923083,-10.63190644924467,-14.118609517503447,-17.761985690926917,-inf
0.851,2,4,0.1790971755981445,0.0135470967259056,-0.0007620951347581,-0.0013628355498728,-0.0016766310239471,-0.0018176512585201,-0.0021734077915764,-0.00224637082108,-0.0035471180253138,-0.003617424427994,-0.003813741381159,-0.0041150736237993,-0.0041765671805865,-0.0046180707869806,-0.0050334295821847,-0.0052164915506732,-0.0056291646583841,-0.074826187798447,-0.1650269445903762,-0.444859903891278,-0.4793880198711593,-0.5434532736250332,-0.7663916887405665,-1.0947646402971023,-1.5081310093302738,-2.210040049128016,-3.059814300192821,-4.883094279589764,-7.930943779308098,-11.441797939104866,-14.994420083132969,-18.775448017682542,-inf
0.852,2,4,0.2265872955322265,0.0177718149433849,-0.000707306173639,-0.0008218784140432,-0.0021086471236642,-0.0021237187968077,-0.0022477671361232,-0.0024756514720315,-0.003638005507716,-0.0038691113312752,-0.0039122807859723,-0.0045288166141942,-0.004798822535451,-0.005103029002912,-0.0056434158881609,-0.0063897572095588,-0.0065086679798649,-0.0674071803858731,-0.1742521384659867,-0.440866383914981,-0.4725531068550532,-0.534128206497095,-0.7251736882059038,-1.0272701738750132,-1.5932005483052911,-2.160893940570361,-3.0718170781303327,-5.005822143908351,-8.216827395648801,-11.497986880424971,-14.784294310120004,-inf,-inf
0.853,2,4,0.2304918766021728,0.0104154270134717,0.0001223682569628,-0.0012978281703315,-0.0018206307777271,-0.0025258925997582,-0.0025516349693983,-0.0026678809591139,-0.0026900467950865,-0.0027071586482709,-0.0043202623984572,-0.0044076300649845,-0.0044681434311399,-0.0048456194429591,-0.0049444896527913,-0.0053533230029761,-0.0058203096179964,-0.0777045224504827,-0.1785371063326822,-0.4285594581995933,-0.4873135329310583,-0.552992617683551,-0.7571938384953438,-1.097527348547072,-1.6308370673341226,-2.312965704581953,-3.109585773241539,-5.022715834563232,-7.516082701586345,-11.092866160784704,-14.479344768381864,-inf,-inf
0.854,2,4,0.225175142288208,0.0139082294825113,0.0014987646726384,-0.0017667909783584,-0.0021991431033741,-0.0023055224117391,-0.0023513441876718,-0.0026738164696621,-0.0032441295517015,-0.0036260247089572,-0.0039785273630892,-0.0044440603984906,-0.0049184506441455,-0.0049906697801635,-0.0053560871674797,-0.0054839921903958,-0.0067522840216833,-0.0774767366095425,-0.1656563083755325,-0.4296364069135426,-0.4689943641727596,-0.5214802501141219,-0.7679629796128009,-1.1997941785460038,-1.616674704729105,-2.343187183354153,-3.1862126882270925,-5.293005145733615,-7.985240665047539,-11.374892846209228,-14.78524210251657,-inf,-inf
0.855,2,4,0.1706354618072509,0.0133356869321311,0.0008627023389901,-0.0016292290020052,-0.0022336885608643,-0.0022902555826086,-0.0023942571513322,-0.0024368752736725,-0.0035174411462921,-0.0035855188304983,-0.0039615846312526,-0.0045019389486666,-0.0045305819325687,-0.0052292000094905,-0.0053049600243823,-0.0061377912992852,-0.0070387250275917,-0.0683617048491295,-0.1637648566229185,-0.4408252386723478,-0.4782650711848291,-0.5281718157077085,-0.7389655448431366,-1.052151906004759,-1.4035856684909946,-1.9916188578582072,-2.895329982117436,-4.803363804067578,-7.555182445945279,-10.9359270851882,-14.580963380217232,-18.422358425275448,-inf
0.856,2,4,0.1711246967315673,0.0129920946112627,0.0005601807641586,-0.0016689587618723,-0.0021005579756841,-0.002358191397581,-0.0025177132742804,-0.0027342538125453,-0.0027897968152401,-0.0039246207487547,-0.0043002805934601,-0.0044241357364305,-0.0045738952607213,-0.0046594511717222,-0.0052021526910025,-0.005613382890373,-0.0065784415592067,-0.0723893750383131,-0.142278387511638,-0.4417390639015545,-0.4746577881990256,-0.5485912849192175,-0.9970906819726134,-1.3105386749923191,-1.6424598664649466,-2.105569779383204,-2.8468806992544957,-4.405385357865314,-7.433601108549558,-10.513453264819864,-13.99182191887476,-17.624170217212225,-inf
0.857,2,4,0.2323360443115234,0.0203860219629919,0.0003233861597315,-0.0014197799981044,-0.0022605894347156,-0.0023810312793668,-0.0025212312968944,-0.0026130155794732,-0.0032791452725946,-0.0033748194176953,-0.0034807599509641,-0.0045245650662876,-0.0047397186281739,-0.0048157248814851,-0.0050847460864557,-0.0054555806310178,-0.0066902685018917,-0.0777527753141424,-0.1458572669407223,-0.446583257293665,-0.4761645573975576,-0.5311163084200158,-0.6518448171941414,-0.9366082689274,-1.2590670234725765,-1.9963714644821275,-2.7180768098195425,-4.413447805140193,-7.296947853201905,-10.51265853241361,-13.64588973082016,-inf,-inf
0.858,2,4,0.2265443801879882,0.0107307699349778,0.0013163008820639,-0.0013746828217078,-0.0017478178547404,-0.0020906979499795,-0.0023062883734524,-0.0024368125075086,-0.0036924466768666,-0.0037046136231555,-0.0038297653802683,-0.0043621251202863,-0.0043912565668552,-0.0046307513801328,-0.0053505271576919,-0.0054529741464231,-0.0065890533605196,-0.068004851620691,-0.1714098076677239,-0.4466703299141776,-0.500671108850642,-0.5740465863387328,-0.922128980860549,-1.3533357414270146,-1.8405331619164444,-2.520943261995841,-3.2692924863731343,-4.979524903411132,-7.743483364693519,-10.860254444238644,-13.897936776162368,-inf,-inf
0.859,2,4,0.2243571281433105,0.0140945851417472,-0.000858262519932,-0.0018487784831742,-0.0019808224264433,-0.0021437560065598,-0.0021840258580276,-0.0023143823022497,-0.0030927967446113,-0.0036239885866362,-0.0043699292798824,-0.0046640227586809,-0.0048408084764774,-0.0051508071003907,-0.0051743961262406,-0.0057923226726365,-0.0066257686010151,-0.0665818542192312,-0.1564418720537764,-0.4496621468433208,-0.487298453425097,-0.5391657640577505,-0.991455655294918,-1.3574748210942205,-1.8087895005031536,-2.3651437847525627,-3.2397270545700523,-4.6977832702160365,-7.84522227073813,-10.93267912137335,-inf,-inf,-inf
0.86,2,4,0.126598834991455,0.0189952292496092,0.0026224085638092,-0.0011659927309931,-0.0016766137588763,-0.0021798372662394,-0.0021999574817777,-0.0023005956870859,-0.0029602485377432,-0.0034822612889304,-0.0035644098963739,-0.0043389700476504,-0.0046266432209622,-0.0050917252280076,-0.0051538945828108,-0.0067789340229411,-0.0071816809457431,-0.0649699282217099,-0.1546231630948139,-0.4351524820644576,-0.4723258510153935,-0.5370740251316353,-0.7691324091181277,-1.0783507864380228,-1.53441092765288,-2.232325446935236,-3.0323743728525483,-4.801212807245878,-7.762355702963487,-10.827464306274983,-14.085228733750002,-18.042306015627755,-inf
0.861,2,4,0.126270055770874,0.0113563787844961,0.000257144323378,-0.0016436589518112,-0.0021119598314808,-0.0022506326179373,-0.0023565754624129,-0.0023899303583465,-0.0040919037053851,-0.0042057838145854,-0.0042461097352769,-0.0044553422252163,-0.004626014325462,-0.0047434399125654,-0.0049769454239893,-0.0052663358771775,-0.0058872141601676,-0.066901169550702,-0.1428005019777898,-0.4371078165339431,-0.4776179420861738,-0.5186762656552923,-0.6776558799405248,-0.9222771615218188,-1.245924925853673,-1.8385688254807149,-2.771616089939453,-4.516574838125051,-7.446169086207341,-10.868792748493018,-14.042016972922369,-17.919796719841752,-inf
0.862,2,4,0.1249289512634277,0.0142049048987766,0.0023274513059875,-0.0018102554074033,-0.001994893465534,-0.0022319354478752,-0.0023800729351044,-0.0025668118107818,-0.0037184345130961,-0.0043712016304958,-0.0045146437170155,-0.0046700332680452,-0.0047446335016886,-0.0049694321367333,-0.0049846240692237,-0.0049889967918237,-0.0059728795917104,-0.0626527157006617,-0.1565287004694807,-0.4422138778569003,-0.4859051847671715,-0.5374179418318408,-0.9504865420587466,-1.3104724956165734,-1.8074354888696664,-2.35602287101948,-3.176698979309904,-4.962523732615629,-7.974592857787774,-10.620128413539312,-13.74643044960152,-17.512269136011838,-inf
0.863,2,4,0.1272809505462646,0.0108093172668434,0.0016026788970425,-0.0008864168882598,-0.0018579108063136,-0.0019831784453072,-0.0022545664000234,-0.0024207479984738,-0.0035328881652904,-0.0035878988279479,-0.0042434816725562,-0.004668842796775,-0.0050961266531416,-0.0055646834954667,-0.0056393271970264,-0.0064246819788457,-0.0071190242049458,-0.0625050184216304,-0.1460401788053177,-0.427410984351346,-0.4821611470972446,-0.5459014421980007,-0.8357545173232971,-1.214824801309024,-1.616759570725756,-2.1631283071052825,-3.1067592680093186,-4.786570929862478,-7.683364576154259,-10.39957509319066,-13.532717981769792,-17.20241861689393,-inf
0.864,2,4,0.1744234561920166,0.0068762896343963,-2.4960984647263703e-05,-0.0017825562738878,-0.00208381210061,-0.0021579548803534,-0.0024415921383536,-0.0024659623743316,-0.0036170045314265,-0.0037982075046555,-0.0042945538212785,-0.0043056654342795,-0.0050657719946641,-0.0050865743587121,-0.0054422718811476,-0.0062406394854782,-0.0066830513102476,-0.0677654509220967,-0.1538506596131545,-0.4462622060731424,-0.4831060859145921,-0.5378458569839096,-0.9529820830890892,-1.2673160039515847,-1.799532277850658,-2.411498086738827,-3.2819598877181724,-4.923562161963521,-7.826949157474965,-10.90647103931792,-14.047263831235046,-17.751541115567797,-inf
0.865,2,4,0.1253416538238525,0.0273954368722291,0.0037249093194968,-0.000575148019182,-0.0015899926450746,-0.0019008842864375,-0.002049112195716,-0.0022122305715108,-0.0024279368232858,-0.0044158378023973,-0.0045159599441466,-0.0045518465789877,-0.0047680603423862,-0.0048283215258783,-0.005519373055462,-0.0068541204434318,-0.0080886325630511,-0.061716734020574,-0.1299712106959913,-0.4319859418716072,-0.4652605468332143,-0.5134445652916487,-0.6513362809019904,-1.0104408509763485,-1.520965066437615,-2.169170411767376,-2.9638553727465866,-4.6231036777093575,-7.259001997831814,-9.97275842919142,-13.391543516992742,-17.28129059222334,-inf
0.866,2,4,0.1264119148254394,0.0205587423914666,-0.0002450975372945,-0.0015162182635577,-0.0017705789606449,-0.0022834079746062,-0.0023995454759018,-0.0025079631383197,-0.0027891863192798,-0.0040099967784493,-0.0043585603943003,-0.0045968278986498,-0.0048663960815289,-0.0054615606131169,-0.0056325351376132,-0.0063113988733349,-0.0067831244589592,-0.0573434947588687,-0.1560262831515718,-0.437595208100328,-0.4734791119236548,-0.5289684770885655,-1.019983383413828,-1.5213748568061665,-1.9428087375504364,-2.6620236639927057,-3.450374941417022,-5.0889997813694325,-7.999399745459287,-10.515109921662166,-13.518250901870042,-17.150849616605633,-inf
0.867,2,4,0.1255507469177246,0.0289219431373463,0.0049707969543047,-0.0014395288798383,-0.001751769210705,-0.0022421768488283,-0.0023118885945319,-0.0024427075358992,-0.00268623022484,-0.0035791760509319,-0.0036498084765647,-0.0043073168794651,-0.0046535713416781,-0.0048061526229259,-0.0053141918349927,-0.0056466702519092,-0.0074240185033842,-0.0498154927010227,-0.1231086336680712,-0.3890432450988549,-0.4285245061935966,-0.5146564497675575,-0.914004407442077,-1.2335940773085503,-1.7042563749966304,-2.265196463591696,-3.3618084860083446,-4.972778251441023,-7.991511812787906,-11.04481004882362,-14.41209095248455,-19.00685127816596,-inf
0.868,2,4,0.1682910919189453,0.0146314544648235,0.0002862359839822,-0.0015838605487009,-0.0018635073005943,-0.0024127082284454,-0.0024661820158814,-0.0025943138662596,-0.0033171735715282,-0.0039070897221435,-0.0042295824286998,-0.0043237406494777,-0.0045331301559174,-0.0047795414526514,-0.0053255404832338,-0.0054464904730499,-0.0061045037523924,-0.0633051971951355,-0.1637913938488572,-0.4419584863388537,-0.4798694397598533,-0.5622153610802451,-1.032452012921084,-1.62928036977504,-2.105537869175288,-2.6588539062357217,-3.6202355713927856,-5.306466788448572,-8.227361911844968,-11.099909767363304,-14.118799395120648,-17.962966452097184,-inf
0.869,2,4,0.1779530048370361,0.0123431449240842,-0.0002854732739203,-0.0017157860053965,-0.001751482490472,-0.0018798799850013,-0.0021024538768736,-0.0024196442163404,-0.003101692027499,-0.0037497212304495,-0.0041842574929631,-0.0043686846063924,-0.004503806799788,-0.0048185063007298,-0.0051311546910213,-0.0051589772254643,-0.0060896852692321,-0.066832754941752,-0.1441070455634054,-0.4504536599056976,-0.4942241769693828,-0.5584127108322967,-1.168041315172099,-1.567434701317712,-2.062117949238381,-2.69982225999966,-3.426954578249346,-4.960279424395042,-7.984620171421082,-10.6043405544091,-13.15071540105775,-16.834074704266204,-inf
0.87,2,4,0.1339514255523681,0.0276065397795473,0.0038848917368996,-0.0004567379692308,-0.0010552497412956,-0.0019954803403664,-0.0019967735116231,-0.0021329144449435,-0.0024103574835532,-0.0036261793671129,-0.0036786814717257,-0.0047776011786392,-0.0050512626438556,-0.0050829879942573,-0.0053669320372575,-0.005372116400121,-0.0068735008707719,-0.0498348905154659,-0.1311135839459808,-0.4247411029881351,-0.4625816613728942,-0.5205380018831354,-0.934706900082522,-1.3641745882894485,-1.939635834820925,-2.415156953991377,-3.2963504710093745,-4.770446492219092,-7.367085670561492,-10.262323686369276,-13.663761005356363,-17.639909127073203,-inf
0.871,2,4,0.127901554107666,0.0357455293932548,0.0035904433528015,-0.0015012881226309,-0.0018051885365937,-0.0018612456986705,-0.0023807942500861,-0.0024388504830959,-0.0027693174526622,-0.0044108000456994,-0.0044142240161585,-0.0045054139920532,-0.0048144481207437,-0.0051185310226657,-0.0051508307452606,-0.0055510087828683,-0.0059835051220711,-0.0531828092933038,-0.1282739152410764,-0.380900240694511,-0.4147721229417022,-0.4768533521671314,-0.7161140578580977,-1.1394217237235704,-1.5808966790634011,-2.116040499059084,-2.9160734267519843,-4.521833291193739,-7.206116222749946,-10.7738151183297,-14.706290852943752,-19.00848845738356,-inf
0.872,2,4,0.1260318756103515,0.0109808198522374,0.001528248361393,-0.001555796385565,-0.0019415574213022,-0.0021740165196083,-0.0022685837033571,-0.0024316453342812,-0.0037385298504147,-0.0039378873384008,-0.0042187143348539,-0.0044254967362914,-0.0045737263498448,-0.0045860963941619,-0.005243831692226,-0.005612260813276,-0.0064143185504767,-0.0609197982379211,-0.1356870224593676,-0.4333863724627954,-0.4750103877843217,-0.5365785546011644,-0.8142812662003832,-1.1691441068362152,-1.5094068354591037,-2.057238411604858,-2.841192119044072,-4.551828805098752,-7.54121866383298,-10.862845689778624,-13.788707678287162,-17.199603729250175,-inf
0.873,2,4,0.1261358261108398,0.0163738498220082,0.0021897703271677,-0.0014347477939371,-0.0022981459054775,-0.0022993209531958,-0.0026512278405773,-0.0027092104406767,-0.0032890510308387,-0.0036884634627576,-0.0037390043156955,-0.0045010877176902,-0.0048745663446937,-0.0049040593103685,-0.0054513510255948,-0.0056838163575808,-0.006332295319369,-0.0528422741520375,-0.123556220504808,-0.4139221331373417,-0.4468922631348027,-0.5346791523313598,-1.3175012572058835,-1.7671458534490947,-2.20682542760546,-2.812583172291603,-3.66952935086763,-5.112483699120623,-8.285528381659873,-11.037068202002406,-14.32125615559599,-18.374065016300456,-inf
0.874,2,4,0.1751947402954101,0.0153097858873736,0.0003677195668375,-0.0018000618734126,-0.0020284856463393,-0.0021577545221537,-0.0023040535544291,-0.002669949572403,-0.0036988665112673,-0.0041474266063243,-0.0045279207323158,-0.0045711525535371,-0.0045832734217189,-0.0047347000237592,-0.0049571589345383,-0.0057787771810727,-0.0063284781170295,-0.0584033919169046,-0.1268927289831826,-0.4432251797549295,-0.4715341118787874,-0.5458371701291432,-0.8225612474106941,-1.1106854455758906,-1.6357149687634125,-2.2084504948042296,-3.0635713099639506,-4.559407923611228,-7.167440101990647,-9.85057926831904,-13.176814452624743,-16.816900224595205,-inf
0.875,2,4,0.1712121963500976,0.0247683296126002,0.0011658784594149,-0.0013006636350406,-0.0017678092036292,-0.0021935974571233,-0.002237759839546,-0.0023768228874023,-0.0027586519639494,-0.003540962886972,-0.0041759498248753,-0.0045838025816421,-0.0050154339443831,-0.0050921168253567,-0.0056506205029716,-0.0065215709272889,-0.0065624984817377,-0.0604159475499644,-0.1225672214202669,-0.4187207899443292,-0.4479864461010434,-0.4972326941062031,-0.6379426616854458,-0.8882391288088339,-1.2486762632211372,-1.871146249777648,-2.8526739764324933,-4.545519902912899,-7.155161241821026,-10.600300481103496,-13.792591315419724,-17.91336690231869,-inf
0.876,2,4,0.2221617698669433,0.0211042958027712,0.000108411564494,-0.002045266239999,-0.0021947619903738,-0.0022571640650219,-0.0026083374303685,-0.002652672800395,-0.0029153782280551,-0.0037665076890826,-0.004295701566538,-0.0047933135065341,-0.0048594501596883,-0.0051769236571695,-0.0053670878808883,-0.0055812302105563,-0.0063692967813401,-0.0494764601315302,-0.1271088380393067,-0.4273793317512946,-0.4475049427872518,-0.5169236598226394,-0.8804892381655642,-1.193675519168282,-1.7584777596861922,-2.3985046841338,-3.2320043719765867,-5.001978424084923,-7.916362863374456,-10.74089524128572,-13.908395758777996,-inf,-inf
